-1.1398,-3.2451
1.2109,-1.1179
1.4742,0.23047
-0.91988,1.4255
-1.8044,0.97132
4.3207,2.3757
2.3484,1.2787
3.4765,1.6998
3.74,-2.7051
2.4279,-0.4741
-3.3075,2.6907
-4.1378,-12.843
-8.206,-12.124
6.6122,-12.603
-4.6461,-13.141
-10.699,-4.2104
11.645,-0.78635
0.79047,-13.771
0.32694,-13.393
-7.1536,-11.675
-8.9338,-6.3745
12.545,-5.7643
-9.3054,-10.414
1.633,-13.372
1.9323,-11.847
14.247,-1.6519
-9.573,-10.829
-8.5253,-9.4118
-7.6235,-11.217
2.2271,-12.238
-4.5536,-11.313
-10.386,-10.113
5.9352,-9.6053
-8.324,-8.9367
14.827,-1.8028
-0.10499,-13.791
-3.1087,-13.464
3.1438,-14.537
4.0269,-10.859
12.069,-8.3697
13.7,-5.3854
-10.791,-5.9312
-11.573,-3.33
-7.7653,-11.672
4.0116,-11.44
-4.3527,-10.868
12.668,-3.0184
-12.961,-2.3466
11.496,-0.21615
7.0785,-12.234
4.9282,-12.78
-13.379,-6.7052
-12.255,-1.1195
3.339,-14.411
-14.015,-1.324
8.8259,-11.266
-10.23,-8.1448
-9.351,-9.6608
11.532,-1.5086
-12.365,-7.9505
10.751,-7.8908
-13.976,-1.7675
-8.0503,-11.779
12.605,-1.3078
-9.2587,-10.304
-12.099,-4.873
4.7859,-13.645
5.0072,-10.192
13.831,-5.7583
13.662,-4.5661
-10.284,-1.7342
10.711,-10.089
13.232,-6.2824
-0.81352,-14.153
-14.296,-3.4368
-12.871,-3.771
-10.551,-7.6764
8.7758,-7.3399
-4.3058,-14.361
12.551,-7.5812
-8.9763,-4.5017
9.4363,-10.508
-12.517,-6.3726
11.543,-6.4203
1.9106,-13.315
13.018,-1.5961
-12.988,-3.1395
10.585,-2.2325
-5.6678,-11.988
-11.37,-2.4267
10.975,-1.1791
6.2117,-12.243
-3.433,-13.479
4.2659,-13.647
-5.7924,-11.116
-11.056,-9.0081
-14.122,-1.6868
-12.005,-6.2806
-5.7038,-13.575
13.348,-5.44
-2.485,-13.287
6.0244,-13.039
-4.8619,-13.218
13.032,-7.3149
8.6942,-7.8456
-13.535,-5.6357
-13.189,-3.9515
5.6628,-10.276
-5.5958,-13.837
-13.754,-4.8444
4.2656,-10.408
4.7109,-11.726
12.695,-3.6179
4.5683,-13.19
-0.68083,-14.778
3.1568,-12.839
14.195,-0.79904
0.87024,-14.901
-6.0861,-11.825
13.965,-0.75209
14.743,-0.37013
13.894,-4.7007
8.1814,-8.6261
6.0553,-10.637
9.3286,-10.359
-2.8799,-14.111
-3.8715,-11.869
-10.102,-8.2447
12.037,-4.6947
13.157,-2.4213
11.912,-1.9267
-13.524,-4.699
-11.374,-2.0948
-12.813,-7.2407
0.98554,-11.39
-14.075,-3.1345
-14.599,-0.46548
-12.807,-3.7942
4.5997,-13.106
-12.776,-2.2747
6.841,-12.622
3.2652,-13.448
-13.538,-3.1977
-10.587,-10.041
-6.0296,-11.944
-13.548,-5.6987
9.2318,-9.8675
-2.3684,-13.743
-13.728,-0.76032
7.6987,-11.988
12.748,-5.0089
-13.059,-6.136
11.054,-7.4688
-10.353,-10.541
-11.438,-0.87795
1.4453,-14.928
13.967,-2.8991
10.285,-9.1057
-3.5049,-11.361
9.2137,-11.295
-0.83614,-14.234
-2.4311,-13.005
12.407,-2.2715
3.1368,-12.415
10.743,-8.6838
8.8414,-11.05
-13.21,-6.3265
7.0043,-10.106
-4.4465,-12.81
-12.206,-5.1806
5.3321,-11.248
-0.11234,-14.351
-14.159,-2.8845
0.96823,-13.07
-7.0539,-10.705
12.092,-5.929
-12.634,-0.3579
-9.6407,-7.1247
12.23,-4.8154
-9.8128,-8.0171
-6.7553,-10.476
-6.595,-12.358
12.049,-8.7499
2.6927,-11.856
12.299,-8.1764
-13.269,-3.6829
-10.044,-6.9248
5.6175,-13.037
-13.754,-2.7972
8.9043,-9.307
4.3439,-12.899
8.6956,-6.3829
-9.4073,-5.1946
9.8353,-10.611
8.412,-8.0479
13.177,-5.1546
-3.1751,-14.047
-12.014,-8.0264
-8.2434,-11.576
-7.9349,-12.569
-2.3064,-12.519
-6.3018,-13.6
5.2755,-12.669
13.791,-2.6836
-9.2225,-11.654
-8.8939,-8.5971
14.494,-3.6799
11.743,-2.7717
-8.3494,-12.281
-14.464,-3.5434
9.3381,-7.6818
-10.237,-4.4582
-1.5197,-12.497
-2.559,-13.453
4.6652,-13.626
-12.794,-5.3949
3.9222,-12.196
-12.163,-5.36
-13.643,-5.1717
-2.5689,-13.718
-8.3066,-9.4879
13.378,-2.3735
0.76891,-14.693
-2.0673,-11.909
-8.2191,-11.979
-1.1566,-12.073
8.8937,-7.3838
-9.3896,-5.5058
-10.478,-0.74028
9.0962,-11.824
4.772,-13.916
-2.9772,-10.708
13.591,-3.7287
-1.0702,-14.903
11.921,-3.2122
-0.11126,-11.449
12.66,-2.9322
8.5263,-11.457
7.9683,-11.365
-13.358,-0.19278
1.8622,-14.659
-2.7763,-9.8999
5.3164,-12.486
1.6226,-11.789
-10.55,-8.5064
2.2438,-13.585
12.725,-5.8541
-12.273,-0.19046
-11.932,-4.946
9.7816,-8.3506
-13.892,-0.89097
-12.478,-5.9981
-7.565,-11.955
11.505,-3.5492
4.9272,-13.145
-14.366,-0.71809
-7.3412,-10.905
-10.809,-7.4844
-9.1801,-10.781
-12.394,-1.0424
12.815,-7.544
8.7408,-7.9898
8.6916,-10.429
9.3526,-5.824
9.451,-8.6245
-11.926,-4.7466
-5.285,-13.898
-12.23,-1.0756
-13.498,-0.055315
-13.331,-0.29313
-12.558,-7.3092
-9.4924,-4.853
0.7026,-14.423
-3.4478,-13.235
3.2144,-10.589
-8.7578,-10.384
3.8347,-12.775
3.5693,-13.025
-13.048,-5.2417
-13.143,-3.3128
-14.234,-1.4388
-12.832,-7.4894
1.0978,-14.429
11.689,-6.361
-6.5722,-9.4401
-12.236,-8.381
-12.803,-2.6564
14.15,-2.4233
-10.408,-10.071
5.5598,-13.374
-11.039,-8.3796
-9.3192,-8.8479
9.9178,-10.337
-11.868,-6.3317
11.547,-7.1673
-12.882,-3.918
13.229,-0.84075
5.601,-10.723
-7.9357,-9.8491
13.425,-5.9487
-14.608,-1.3874
9.8672,-9.2113
13.161,-4.4516
5.1937,-13.255
7.5883,-9.129
-1.5659,-13.729
8.8699,-8.388
-11.256,-0.25258
-9.2463,-6.4329
-14.239,-4.2073
-11.756,-6.8499
11.741,-2.1539
12.481,-6.3875
-12.555,-5.7774
6.1893,-11.198
-13.996,-1.7007
-11.752,-5.9025
-10.321,-6.7687
5.4916,-11.178
11.799,-5.7092
9.7775,-4.852
-0.24243,-12.942
10.592,-8.7131
-8.9325,-10.436
11.233,-1.1552
13.808,-0.41095
-12.979,-3.5264
-7.169,-12.104
-9.6025,-10.775
-9.4832,-7.6427
11.086,-9.9596
-5.6181,-12.448
-13.085,-6.8764
-12.176,-6.946
11.294,-3.9317
10.981,-1.8884
0.58212,-10.597
-12.195,-0.70472
-3.419,-13.196
-11.055,-4.4611
11.223,-1.7107
-9.0703,-10.3
14.126,-4.9033
11.372,-3.8859
9.1216,-7.7643
11.533,-3.397
-11.385,-0.59716
14.122,-1.816
-12.969,-3.1245
-8.4808,-10.595
-0.51839,-13.88
14.636,-1.357
2.4943,-11.478
-8.2751,-9.6257
-10.336,-4.4375
-10.508,-5.572
-7.5067,-8.4509
-2.5056,-11.89
-4.6205,-13.621
-3.4293,-14.333
4.7827,-12.731
-2.4277,-14.392
-12.383,-0.46794
-13.196,-1.4262
-4.0757,-12.381
14.142,-0.91427
1.9905,-14.725
11.87,-3.3521
-7.5243,-12.206
-8.3211,-10.764
13.334,-5.329
11.296,-9.3959
-4.0502,-11.759
13.844,-5.3645
-2.5047,-10.53
-1.4493,-13.67
-3.439,-14.311
-1.689,-11.924
7.6393,-10.839
-12.283,-3.8033
9.216,-10.227
-13.35,-5.778
-0.14318,-13.128
-9.5544,-10.153
4.2353,-14.298
-10.987,-9.5408
14.365,-2.0391
-14.596,-2.9276
-10.183,-6.609
5.3625,-13.034
-8.7075,-11.329
-13.198,-6.0687
-11.71,-7.9009
12.753,-1.749
-6.519,-8.7747
-8.6235,-7.9566
6.1061,-11.094
-14.576,-0.19674
-14.305,-3.5852
-7.5204,-11.035
-11.416,-9.6862
6.2867,-8.9277
8.6111,-11.834
12.184,-6.1208
2.7558,-14.682
3.218,-14.326
1.1646,-11.952
11.718,-5.5644
-1.8796,-11.045
-4.7759,-12.447
3.9312,-12.727
-7.392,-10.521
-14.042,-4.6165
-5.2923,-12.437
-10.89,-9.1342
6.1222,-12.675
11.121,-9.3983
-2.7342,-12.238
5.3402,-13.357
-8.4459,-10.149
-0.77039,-11.153
-8.0616,-12.251
12.783,-7.7141
8.1005,-8.4563
-12.194,-5.9413
-14.018,-3.0532
1.175,-11.599
7.5737,-7.8669
11.586,-6.5732
7.5413,-9.0774
14.008,-5.1616
-12.947,-7.2695
-11.964,-8.7635
13.942,-5.421
-1.6885,-14.061
-11.81,-7.8672
8.4695,-9.924
10.52,-4.0301
10.735,-7.9022
12.053,-6.4802
1.6306,-13.577
-11.416,-8.8317
1.3253,-13.814
13.101,-7.0261
-10.895,-8.7478
9.2452,-11.412
10.674,-4.9142
-1.3081,-14.451
-1.8495,-14.829
12.203,-2.2275
5.7979,-13.592
11.581,-8.0641
-4.3402,-13.581
-7.5246,-11.972
-5.3746,-13.427
8.6596,-10.537
-11.785,-8.1761
-0.42612,-13.541
-13.712,-5.4675
-10.64,-5.0036
14.415,-2.4135
4.8352,-11.083
-2.7524,-14.105
8.1314,-10.637
1.292,-13.832
5.9978,-11.553
10.1,-8.4526
5.1712,-13.302
0.09762,-14.886
-0.67469,-14.672
-13.08,-4.7161
14.409,-3.8665
-2.9376,-13.67
-3.2755,-14.031
-14.677,-1.3542
0.40544,-12.373
11.516,-1.3189
-9.4376,-11.075
9.1785,-9.5665
-13.314,-5.1173
11.11,-9.8368
9.4295,-8.5413
1.634,-12.689
-11.813,-6.9522
13.388,-2.9872
-11.111,-8.5191
-13.835,-0.86001
3.7682,-11.401
4.3793,-12.487
-1.2736,-12.975
3.4019,-10.898
8.0271,-9.4913
-4.2663,-14.366
4.4581,-14.079
-3.3411,-14.055
-10.981,-4.4215
-6.2257,-12.214
1.633,-11.04
-13.002,-5.4865
-14.06,-3.6806
-9.0746,-11.658
6.2852,-10.126
-1.7169,-12.645
-0.035547,-14.415
-13.263,-2.4644
-13.341,-3.1411
-7.1606,-12.822
-7.3735,-13.029
10.68,-0.50501
9.2145,-9.1186
6.0667,-12.234
13.365,-5.1529
0.55735,-14.914
-5.3726,-13.111
11.782,-4.5045
-10.658,-10.378
-12.847,-7.2746
6.3952,-11.755
-9.9186,-10.275
-12.086,-6.5264
-9.6742,-11.443
-7.7546,-10.583
-14.692,-0.27256
-11.087,-9.6914
6.6759,-11.279
14.241,-0.82119
-10.245,-10.649
5.3957,-13.732
11.382,-1.01
-0.26837,-10.91
-8.0654,-11.177
3.148,-9.998
1.6612,-12.113
-9.8405,-4.25
2.36,-14.256
-10.872,-5.4996
-10.235,-10.8
1.2961,-14.33
12.094,-8.0326
8.4074,-10.259
0.032791,-12.74
13.348,-4.6177
14.458,-2.2565
-1.7307,-14.566
-9.1192,-11.575
14.204,-3.3455
-0.15552,-13.482
12.505,-5.0728
-8.8406,-7.0027
-12.525,-4.7059
-12.815,-5.2759
2.6898,-11.344
-1.3636,-12.86
-4.8451,-11.598
9.9046,-9.6215
-1.849,-13.17
7.9725,-10.547
10.892,-2.4522
10.604,-6.7081
-12.373,-1.5571
14.13,-1.5066
13.197,-4.8465
4.9518,-10.629
-11.79,-0.40591
11.367,-0.81349
-5.028,-13.373
-4.2564,-13.052
0.47074,-14.56
1.878,-11.476
12.428,-1.614
10.031,-4.8985
-1.0274,-14.014
11.714,-4.7312
-4.8188,-13.369
-11.664,-1.816
-7.7458,-11.202
-5.926,-9.3515
-1.406,-11.506
-0.50032,-13.415
8.597,-11.321
-5.6193,-12.689
12.056,-2.2434
-9.2735,-10.399
9.8812,-10.171
12.287,-3.6084
3.8027,-13.977
11.591,-3.506
-12.259,-2.2064
2.4567,-13.636
-14.658,-0.13638
-12.875,-6.7218
-3.9661,-13.26
-7.6068,-6.854
1.6451,-14.768
-8.0623,-11.993
8.0209,-10.433
3.9633,-14.128
-10.307,-9.6301
-12.21,-2.491
-12.051,-0.12756
-12.132,-8.1935
-0.35527,-12.853
4.598,-12
-12.196,-4.9522
-13.132,-5.8319
-6.628,-10.034
-13.613,-3.8556
-3.9597,-13.439
-9.1809,-11.264
5.2155,-11.991
-8.9996,-7.4335
6.818,-12.95
-11.675,-8.1219
-13.187,-4.0387
13.837,-3.6287
2.6092,-14.101
-3.5117,-13.268
-13.612,-4.9223
2.3247,-13.901
-12.831,-4.678
-10.429,-9.5506
-13.497,-6.2814
-7.1733,-11.978
-6.7386,-12.868
11.87,-2.702
13.461,-4.9269
9.7623,-7.5703
-12.866,-3.0663
-3.6016,-13.99
-4.1959,-12.475
-2.9883,-10.651
12.201,-1.0006
-8.0941,-7.5007
-13.191,-4.6825
10.12,-7.3515
-13.109,-1.8578
11.977,-1.5147
11.939,-8.5802
12.821,-1.5953
9.0906,-8.2328
4.8223,-13.631
10.776,-0.37112
2.1474,-10.786
-0.17619,-13.638
-10.386,-10.586
-11.332,-8.0154
-0.31671,-13.873
8.6188,-11.048
14.79,-0.57556
-6.1274,-10.713
-11.324,-9.3782
-5.1876,-9.8186
-13.909,-4.1172
4.3802,-9.9841
-4.9369,-12.265
12.997,-4.8013
-2.7952,-11.894
13.618,-4.8655
-9.3698,-7.9634
9.7105,-7.1992
12.561,-5.9937
-3.3716,-14.463
3.8761,-13.522
-11.81,-3.4997
-10.431,-10.47
3.7986,-12.519
0.70649,-10.912
11.935,-3.3033
7.2449,-12.861
-0.016003,-14.661
5.6777,-12.595
-13.242,-3.6834
-10.082,-1.2996
8.3712,-8.2893
-6.4763,-10.476
-14.23,-3.0165
12.734,-3.1309
-12.633,-2.1787
-12.273,-2.6602
2.9131,-12.385
-2.5197,-13.03
-12.148,-1.0471
-13.599,-2.1407
-10.289,-9.5745
-13.024,-5.5054
5.1648,-11.901
-1.1024,-14.85
-11.731,-4.2234
-2.8859,-14.031
12.505,-3.9816
2.9972,-14.284
8.6496,-9.7711
14.181,-0.84923
3.5401,-12.446
0.14583,-14.682
1.4201,-14.261
4.3575,-12.561
9.7181,-8.881
4.0581,-12.407
8.5793,-10.201
-2.6445,-12.813
5.0413,-10.167
-11.318,-7.0189
12.861,-5.2574
-8.9749,-9.0707
-5.7468,-11.87
-6.713,-9.4469
13.384,-1.3603
-10.455,-7.216
-10.139,-3.2194
8.408,-12.061
-11.738,-3.6524
-11.451,-8.2858
3.9485,-11.294
9.1433,-11.81
12.752,-4.5671
4.665,-13.962
12.951,-5.9727
7.1017,-11.511
10.845,-8.6885
1.4883,-12.869
-13.626,-0.19039
-11.738,-8.4503
-2.4136,-12.383
2.3137,-12.493
-4.5726,-12.116
6.535,-13.145
3.0653,-11.112
9.112,-8.2219
-10.88,-6.65
0.12686,-12.964
-5.1387,-13.305
14.67,-1.0526
10.916,-2.2218
10.76,-3.7697
-1.871,-10.435
8.6669,-8.5842
10.376,-3.0355
-5.2023,-12.374
-11.644,-4.4539
1.1665,-14.75
-6.8114,-12.494
12.013,-6.1492
-9.5015,-6.2941
-10.811,-8.3177
1.3441,-14.016
-13.413,-3.6371
-9.6286,-9.0858
4.7851,-10.638
-13.643,-4.9641
4.1348,-11.793
12.762,-4.6057
-0.42376,-14.477
-7.5034,-11.307
9.3535,-8.6659
14.493,-2.0846
4.9543,-10.042
-0.65809,-14.259
-2.8458,-14.469
-11.173,-7.4088
-2.3857,-13.212
